product_name,product_id,listing_price,sale_price,discount,brand,description,rating,reviews,brand2,adjective_1,adjective_1_sentiment,adjective_2,adjective_2_sentiment,adjective_3,adjective_3_sentiment,adjective_4,adjective_4_sentiment,adjective_5,adjective_5_sentiment,adjective_6,adjective_6_sentiment,adjective_7,adjective_7_sentiment,adjective_8,adjective_8_sentiment,adjective_9,adjective_9_sentiment,adjective_10,adjective_10_sentiment,adjective_11,adjective_11_sentiment,adjective_12,adjective_12_sentiment,adjective_13,adjective_13_sentiment,adjective_14,adjective_14_sentiment,adjective_15,adjective_15_sentiment,adjective_16,adjective_16_sentiment,adjective_17,adjective_17_sentiment,adjective_18,adjective_18_sentiment,adjective_19,adjective_19_sentiment,adjective_20,adjective_20_sentiment,adjective_21,adjective_21_sentiment,adjective_22,adjective_22_sentiment,adjective_23,adjective_23_sentiment,adjective_24,adjective_24_sentiment,adjective_25,adjective_25_sentiment,adjectives_count
Women's Running Boston Shoes,EF2212,17999,17999,0,Adidas SPORT PERFORMANCE,"Find your edge. Then push past it. Meeting the demands of long-distance runs, these adidas by Stella McCartney shoes fuel every step with unparalleled comfort and support. Ultra-lightweight, they keep the ride smooth with an advanced combination of cushioning technologies.",5.0,47,Adidas,long,-0.05,unparalleled,0.0,Ultra,0.0,lightweight,0.0,smooth,0.4,advanced,0.4,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,6
Women's adidas by Stella Mccartney Running UltraBoost 20 Shoes,EG1071,17999,17999,0,Adidas SPORT PERFORMANCE,"Energy assured, from dusk until dawn. These shoes will get you moving like the wind, flowing like the ocean. An upper with yarn made from ocean plastic locks your feet in, the right way. Turning pollution into performance. The adidas Ultraboost 20 features improved cushioning, support and a flexible Primeknit upper. Adapting to the shape of your feet with every step. Built upon a durable BOOST midsole, responsive cushioning helps you find energy during the final stretch.Designed to run with confidence and style - our collaboration with Stella McCartney continues with the updated Ultraboost S. Forming a sleek silhouette, in a bold colourway to brighten every mile.",3.5,89,Adidas,upper,0.0,right,0.2857142857142857,flexible,0.0,upper,0.0,durable,0.0,responsive,0.0,final,0.0,sleek,0.0,bold,0.3333333333333333,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,9
Women's Running SL20 Shoes,EG2045,10999,10999,0,Adidas SPORT PERFORMANCE,"When your running shoes are comfortable, you don't think about your feet. You think about going a little farther. Or a little faster. You're free to push yourself in these adidas running shoes. The mesh upper is breathable and supportive. Cushioning in the midsole is light enough for explosive speed and responsive enough for total comfort.LIGHTWEIGHT COMFORT A breathable mesh upper has a supportive feel.GRIPS THE ROAD Continental Rubber outsole gives you extraordinary traction in wet and dry conditions.FEARLESS SPEED Lightstrike midsole cushioning energises with lightweight comfort.",3.1,33,Adidas,comfortable,0.4,little,-0.1875,little,-0.1875,free,0.4,upper,0.0,breathable,0.0,supportive,0.5,light,0.4,enough,0.0,explosive,0.0,responsive,0.0,total,0.0,breathable,0.0,upper,0.0,supportive,0.5,extraordinary,0.3333333333333333,wet,-0.1,dry,-0.06666666666666665,Lightstrike,0.0,lightweight,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,20
Women's adidas Running Edge Lux 3 Shoes,EE4036,7999,7999,0,Adidas SPORT PERFORMANCE,"These neutral running shoes have a women's-specific design, with a rounder heel that cradles the foot. The upper is made of lightweight stretch mesh for a barely there feel. Designed for indoor and outdoor running, the shoes feature springy cushioning to keep you comfortable over the miles.",1.0,9,Adidas,neutral,0.0,specific,0.0,upper,0.0,lightweight,0.0,indoor,0.0,outdoor,0.0,springy,0.0,comfortable,0.4,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,8
Unisex Bascketball Pro Model 2G - Forbidden City + Shoes,FW5423,9999,9999,0,Adidas SPORT PERFORMANCE,"Elevate B-ball legacy with a fresh outlook. These adidas basketball shoes revamp a classic look while celebrating the beginnings of Chinese New Year. Cut and pivot on the hardwood with a stable, locked-down feeling. Get buckets in cushioned comfort.",2.4,26,Adidas,fresh,0.3,classic,0.16666666666666666,stable,0.0,cushioned,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,4
Women's adidas Running Edge Lux 3 Shoes,EG1287,7999,7999,0,Adidas SPORT PERFORMANCE,"These neutral running shoes have a women's-specific design, with a rounder heel that cradles the foot. The upper is made of lightweight stretch mesh for a barely there feel. Designed for indoor and outdoor running, the shoes feature springy cushioning to keep you comfortable over the miles.",2.7,14,Adidas,neutral,0.0,specific,0.0,upper,0.0,lightweight,0.0,indoor,0.0,outdoor,0.0,springy,0.0,comfortable,0.4,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,8
Women's Sport Inspired Roguera Shoes,EG2663,4999,4999,0,Adidas CORE / NEO,"Bring back the '80s in adidas style. These shoes mix retro-fitness inspiration with a modern silhouette, so you can wear them casually from sunrise to sundown. Make the 3-Stripes archives your own in a bold, modern way.",1.0,96,Adidas,modern,0.2,own,0.6,bold,0.3333333333333333,modern,0.2,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,4
Women's Tennis GameCourt Shoes,EG2017,5999,5999,0,Adidas SPORT PERFORMANCE,"Take control of every point. These adidas tennis shoes feature a breathable, snug upper that lets you rally all day without distraction. Step into your shots in soft comfort. Grip the hardcourt as you stay on your toes.",2.9,81,Adidas,breathable,0.0,upper,0.0,soft,0.1,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,3
Women's Running Ultraboost 20 Shoes,EG0719,16999,16999,0,Adidas SPORT PERFORMANCE,"Confidence from the ground up. These adidas running shoes are designed to turbo charge your daily miles. The knit upper offers stitched-in support based on motion capture technology. A soft, comfortable elastane heel allows for natural movement of the Achilles. Responsive cushioning helps keep transitions smooth and the energy flowing.",4.5,38,Adidas,daily,0.0,knit,0.0,upper,0.0,soft,0.1,comfortable,0.4,natural,0.1,Responsive,0.0,smooth,0.4,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,8
Women's Running Ultraboost A.RDY Shoes,EH1208,16999,16999,0,Adidas SPORT PERFORMANCE,Feel the breeze. These adidas running shoes bring a cooling sensation to your hot-weather runs with a super-breathable knit upper. The transparent windows let bright socks show through. Responsive cushioning works with the flexible outsole to give you a smooth stride and endless energy. Feel icy cool with the transparent outsole and see-through 3-Stripes.,2.7,73,Adidas,hot,0.25,super,0.3333333333333333,-,0.0,breathable,0.0,upper,0.0,transparent,0.0,bright,0.7000000000000001,Responsive,0.0,flexible,0.0,smooth,0.4,endless,-0.125,icy,-0.1,cool,0.35,transparent,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,14
Unisex adidas Originals by Alexander Wang Puff Trainer Shoes,EG4901,23999,23999,0,Adidas ORIGINALS,"Known for his playful aesthetic and party-ready spirit, Alexander Wang collaborates with adidas Originals on a collection that mixes athletics and hits of disco and soul style to create a fashion genre he calls ""club leisure."" These slip-on trainers have a sock-like upper with an exaggerated puffer look borrowed from winter wear. The lacing system features a stopper closure on the heel.",4.9,19,Adidas,playful,0.0,aesthetic,0.0,ready,0.2,upper,0.0,exaggerated,-0.5,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,5
Women's adidas Running Solar Drive 19 Shoes,EE4264,11999,11999,0,Adidas SPORT PERFORMANCE,Feel confident on your daily run. These women's shoes have a breathable mesh upper that's designed for an irritation-free fit. A Solar Propulsion Rail helps to guide the foot from touchdown to toe-off. Responsive cushioning returns energy to your stride.,4.0,6,Adidas,confident,0.5,daily,0.0,breathable,0.0,upper,0.0,free,0.4,Responsive,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,6
Women's Running Focus Magnolia Shoes,EG1096,9999,9999,0,Adidas SPORT PERFORMANCE,"Escape to your run. These adidas running shoes have a lightweight feel that helps you reconnect with yourself and leave stress behind. The stretchy knit upper fits like a glove and has a sheer midfoot panel that lets light shine through. The super lightweight midsole provides the right amount of responsiveness cushioning that's comfortable without weighing you down. Come back to your day recharged, reinvigorated, and ready to face whatever comes next.",3.6,22,Adidas,lightweight,0.0,stretchy,0.0,upper,0.0,sheer,0.0,midfoot,0.0,super,0.3333333333333333,lightweight,0.0,right,0.2857142857142857,comfortable,0.4,reinvigorated,0.0,ready,0.2,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,11
Women's adidas Running PulseBoost HD Shoes,EG1011,14999,14999,0,Adidas SPORT PERFORMANCE,"The city's full of surprises, but you can count on your run. These adidas shoes have a stretchy knit upper that fits like a sock and a wide forefoot platform for added stability. The responsive cushioning has a firm feel and provides support as you round corners and jump puddles.",3.3,87,Adidas,full,0.35,stretchy,0.0,upper,0.0,wide,-0.1,responsive,0.0,firm,-0.2,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,6
Women's Running SL 20 Shoes,EG2052,10999,10999,0,Adidas SPORT PERFORMANCE,"When your running shoes are comfortable everything else falls into place. Your speed, your rhythm, your breath. These adidas running shoes set you up for a great run. The mesh upper is breathable and supportive. Cushioning in the midsole is light enough for explosive speed and responsive enough for total comfort. 3-Stripes take cues from Japanese calligraphy. Look fast, feel fast, run fast.BREATHABLE COMFORT A lightweight mesh upper has a supportive feel.DEPENDABLE GRIP Continental Rubber outsole gives you extraordinary traction in wet and dry conditions.SNAPPY FEEL Lightstrike midsole cushioning delivers the optimal balance of light weight and responsiveness.",4.4,38,Adidas,comfortable,0.4,great,0.8,upper,0.0,breathable,0.0,supportive,0.5,light,0.4,enough,0.0,explosive,0.0,responsive,0.0,total,0.0,Japanese,0.0,lightweight,0.0,upper,0.0,supportive,0.5,DEPENDABLE,0.0,extraordinary,0.3333333333333333,wet,-0.1,dry,-0.06666666666666665,Lightstrike,0.0,optimal,0.0,light,0.4,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,21
Women's Running Ultraboost 20 Shoes,EG0720,16999,16999,0,Adidas SPORT PERFORMANCE,"Confidence from the ground up. These adidas running shoes are designed to turbo charge your daily miles. The knit upper offers stitched-in support based on motion capture technology. A soft, comfortable elastane heel allows for natural movement of the Achilles. Responsive cushioning helps keep transitions smooth and the energy flowing.",4.5,69,Adidas,daily,0.0,knit,0.0,upper,0.0,soft,0.1,comfortable,0.4,natural,0.1,Responsive,0.0,smooth,0.4,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,8
Women's Tennis Laceless Hard Court Shoes,EF2696,14999,14999,0,Adidas SPORT PERFORMANCE,You play every single day so you need a shoe that's both durable and comfortable. These adidas tennis shoes have a cushioned midsole for enhanced comfort whether you're working on your groundstroke or playing best-of-five. A durable and supportive build lets you play on any type of court surface.,4.0,21,Adidas,single,-0.07142857142857142,durable,0.0,comfortable,0.4,best,1.0,durable,0.0,supportive,0.5,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,6
Women's adidas Running Ultraboost 20 Shoes,EG0715,17999,17999,0,Adidas SPORT PERFORMANCE,"Confidence from the ground up. These adidas running shoes are designed to turbo charge your daily miles. The knit upper offers stitched-in support based on motion capture technology. A soft, comfortable elastane heel allows for natural movement of the Achilles. Responsive cushioning helps keep transitions smooth and the energy flowing.",3.9,17,Adidas,daily,0.0,knit,0.0,upper,0.0,soft,0.1,comfortable,0.4,natural,0.1,Responsive,0.0,smooth,0.4,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,8
Women's adidas Training FitBounce Trainers,EE4614,7599,7599,0,Adidas SPORT PERFORMANCE,"Put your versatility on display in these adidas training shoes. The mesh upper keeps you cool. Midsole cushioning means unmatched comfort and an agile, springy feel. The outsole adds multidirectional traction on any surface.",5.0,35,Adidas,upper,0.0,cool,0.35,unmatched,0.0,agile,0.5,springy,0.0,multidirectional,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,6
Unisex adidas Badminton Wucht P5.1 Shoes,EH1333,7999,7999,0,Adidas SPORT PERFORMANCE,High-tech meets super comfort in these performance-driven adidas badminton shoes. These unisex shoes have a snug-fitting synthetic upper with a comfortable Bounce midsole. The High wrap Rubber outsole provide maximum flexibility to your feet.,4.3,57,Adidas,High,0.16,super,0.3333333333333333,snug,0.0,synthetic,0.0,upper,0.0,comfortable,0.4,High,0.16,maximum,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,8
Women's adidas Running SenseBounce+ Shoes,EF0524,8999,8999,0,Adidas SPORT PERFORMANCE,"Stay connected to the ground under your feet in these natural shoes. Designed to provide support for street running, they have a wide forefoot to give you a stable platform for quick side-to-side movement. Flexible cushioning provides long-lasting comfort for longer runs. The knit upper has a sock-like collar for a snug feel.",4.4,98,Adidas,connected,0.0,natural,0.1,wide,-0.1,stable,0.0,quick,0.3333333333333333,Flexible,0.0,longer,0.0,upper,0.0,like,0.0,snug,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,10
Women's adidas by Stella Mccartney Running UltraBoost 20 Shoes,EH1847,17999,17999,0,Adidas SPORT PERFORMANCE,"Turning pollution into performance. The adidas Ultraboost S - in collaboration with Stella McCartney - uses Primeblue yarn made from plastic bottles that are intercepted from beaches and coastal communities before they reach the oceans. Designed to take your running to a new level, without compromising on style. Cushioning, support and flexibility combined. UltraBOOST 20 running shoes have a uniquely responsive feel for a confident ride. Paired with a flexible Primeknit upper, that adapts to the shape of your feet during your run. This model features improved performance elements, whilst maintaining a sleek silhouette.",3.3,35,Adidas,plastic,0.0,coastal,0.0,new,0.13636363636363635,responsive,0.0,confident,0.5,flexible,0.0,upper,0.0,improved,0.0,sleek,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,9
Women's adidas Running Ultraboost 19 Shoes,G27491,17999,12599,30,Adidas SPORT PERFORMANCE,Running reinvented. These high-performance neutral running shoes deliver unrivaled comfort and energy return. The lightweight and propulsive shoes have a seamless knit upper that's engineered with motion weave technology to provide stretch while also holding your foot in place while you run. The second-skin fit follows the shape of your foot to reduce pressure points.,3.4,25,Adidas,high,0.16,neutral,0.0,unrivaled,0.0,lightweight,0.0,propulsive,0.0,seamless,0.1,upper,0.0,second,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,8
Women's adidas Running SenseBoost GO Shoes,EF0708,12999,12999,0,Adidas SPORT PERFORMANCE,"Designed for the ever-changing urban landscape, these running shoes have a lightweight knit upper that follows the natural movement of your stride. The wide platform provides support for lateral movement, and responsive cushioning returns energy with every step.",3.5,44,Adidas,urban,0.0,upper,0.0,natural,0.1,wide,-0.1,lateral,0.0,responsive,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,6
Women's adidas Running PulseBoost HD Shoes,EE4005,14999,14999,0,Adidas SPORT PERFORMANCE,"The city's full of surprises, but you can count on your run. These adidas shoes have a stretchy knit upper that fits like a sock and a wide forefoot platform for added stability. The responsive cushioning has a firm feel and provides support as you round corners and jump puddles.",4.8,14,Adidas,full,0.35,stretchy,0.0,upper,0.0,wide,-0.1,responsive,0.0,firm,-0.2,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,6
Women's Running Ultraboost 20 Shoes,EG0761,16999,16999,0,Adidas SPORT PERFORMANCE,"Confidence from the ground up. These adidas running shoes are designed to turbo charge your daily miles. The knit upper offers stitched-in support based on motion capture technology. A soft, comfortable elastane heel allows for natural movement of the Achilles. Responsive cushioning helps keep transitions smooth and the energy flowing.",2.8,98,Adidas,daily,0.0,knit,0.0,upper,0.0,soft,0.1,comfortable,0.4,natural,0.1,Responsive,0.0,smooth,0.4,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,8
Women's adidas Tennis Adizero Club Shoes,EF2774,6999,6999,0,Adidas SPORT PERFORMANCE,Keep your cool when it's all on the line. These lightweight tennis shoes have a breathable mesh upper to keep air circulating when the heat is on. Their foot-hugging construction and supportive chassis offer a stable ride. The durable outsole stands up to every serve and slide as you improve your game.,3.9,17,Adidas,cool,0.35,lightweight,0.0,breathable,0.0,upper,0.0,supportive,0.5,stable,0.0,durable,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,7
Women's adidas Running Adizero Boston 8 Shoes,EE5147,12999,12999,0,Adidas SPORT PERFORMANCE,"Feel light, fast and focused as the road unspools in front of you. Even during your toughest interval training, feet stay cool in these adidas running shoes. Responsive cushioning returns energy to your stride. So you can push farther than you thought possible.",4.0,20,Adidas,light,0.4,toughest,0.0,cool,0.35,Responsive,0.0,possible,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,5
Unisex Football Predator Mutator 20+ Firm Ground Boots,EF1565,22999,22999,0,Adidas SPORT PERFORMANCE,"You're not cheating the system. You're just bending the rules. Find your unfair advantage and transform your game with the all-new adidas Predator. The knit textile upper on these football boots wraps around your foot for a true 360-degree fit, while the mid-cut design supports your ankle. Rubber spines grip the ball for unmatched swerve, while a split outsole helps you dominate. Take control in Predator Mutator 20+ Firm Ground Boots.",4.4,30,Adidas,unfair,-0.5,new,0.13636363636363635,knit,0.0,upper,0.0,true,0.35,mid,0.0,-,0.0,cut,0.0,unmatched,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,9
Women's adidas Running Ultraboost 19 Shoes,F35285,15999,11199,30,Adidas SPORT PERFORMANCE,Running reinvented. These high-performance neutral running shoes deliver unrivaled comfort and energy return. The lightweight and propulsive shoes have a seamless knit upper that's engineered with motion weave technology to provide stretch while also holding your foot in place while you run. The second-skin fit follows the shape of your foot to reduce pressure points.,4.3,93,Adidas,high,0.16,neutral,0.0,unrivaled,0.0,lightweight,0.0,propulsive,0.0,seamless,0.1,upper,0.0,second,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,8
Women's adidas Running Ultraboost 19 Shoes,G27482,16999,11899,30,Adidas SPORT PERFORMANCE,Ultraboost reinvented. These running shoes reboot key performance technologies to give you a confident and energy-filled run. The knit upper has a second-skin fit and is built with motion-weave technology for adaptive stretch and support. Dual-density cushioning delivers medial support and an energized ride.,2.5,78,Adidas,key,0.0,confident,0.5,knit,0.0,upper,0.0,second,0.0,adaptive,0.0,Dual,0.0,medial,0.0,energized,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,9
WOMEN'S ADIDAS RUNNING PUREBOUNCE+ STREET SHOES,BC1031,6999,3499,50,Adidas SPORT PERFORMANCE,"Made for fast runs on city streets, these natural shoes have a low-to-the-ground feel and a wide forefoot for added support and stability during side to side movement. Flexible cushioning delivers long-lasting comfort.",1.5,27,Adidas,fast,0.2,natural,0.1,low,0.0,wide,-0.1,Flexible,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,5
Unisex adidas Swim Adilette Aqua Slides,F35539,1799,1799,0,Adidas CORE / NEO,"Rinse off after the pool in these shower-friendly sandals. Keeping it simple, the smooth slip-ons reveal their adidas DNA with signature 3-Stripes. Soft cushioning rewards tired feet with plush comfort.",4.6,19,Adidas,friendly,0.375,simple,0.0,smooth,0.4,Soft,0.1,tired,-0.4,plush,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,6
Women's adidas Outdoor Mobe Sandals,CK9816,2499,1249,50,Adidas SPORT PERFORMANCE,Stylish and sleek adidas Mobe sandals for women are extremely lightweight. Adjustable straps enable optimal fit while the Synthetic upper and soft EVA footbed with fitted heel provide enhanced comfort. Rubber outsole with wet and dry traction pattern keeps you in control.,1.0,31,Adidas,Stylish,0.5,sleek,0.0,lightweight,0.0,Adjustable,0.0,optimal,0.0,Synthetic,0.0,upper,0.0,soft,0.1,enhanced,0.0,wet,-0.1,dry,-0.06666666666666665,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,11
