product_name,product_id,listing_price,sale_price,discount,brand,description,rating,reviews,brand2,description_preprocess,description_sentiment_nltk,description_sentiment_textblob,description_sentiment_textblob_labels
Men's adidas Sport Inspired Lite Racer RBN Shoes,EG4009,5999,5999,0,Adidas CORE / NEO,The spirit of speed combined with comfort and style for the streets. These running-inspired shoes make every step airy and comfortable with a sock-like mesh upper and plush midsole cushioning. Seamless 3-Stripes add to the sporty look.,5.0,89,Adidas,spirit speed combined comfort style street . running-inspired shoe make every step airy comfortable sock-like mesh upper plush midsole cushioning . seamless 3-stripes add sporty look .,1,0.16666666666666666,Positive
Men's adidas Originals by Alexander Wang Futureshell Shoes,EE8489,21999,13199,40,Adidas ORIGINALS,Sweat it out with Alexander Wang. The designer embraces a nostalgic workout aesthetic with performance-inspired garments that can be worn to the club or the gym. These shoes combine a patent leather upper with a rubber outsole.,4.5,9,Adidas,sweat alexander wang . designer embrace nostalgic workout aesthetic performance-inspired garment worn club gym . shoe combine patent leather upper rubber outsole .,1,-0.25,Negative
Men's adidas Originals Gazelle Shoes,BD7479,7999,4799,40,Adidas ORIGINALS,"A smooth leather build shows off the elegant lines of a classic. With a soft feel and graceful design, these Gazelle shoes are a faithful reissue of the 1991 original. A gum rubber outsole completes the retro style.",2.2,5,Adidas,"smooth leather build show elegant line classic . soft feel graceful design , gazelle shoe faithful reissue 1991 original . gum rubber outsole completes retro style .",1,0.30833333333333335,Positive
Men's adidas Originals Supercourt Shoes,EE7763,8999,5399,40,Adidas ORIGINALS,The Supercourt serves up crisp court style with a modern look. These shoes show off tennis-whites shades and are constructed with a supple leather upper and a classic rubber cupsole.,3.0,24,Adidas,supercourt serf crisp court style modern look . shoe show tennis-whites shade constructed supple leather upper classic rubber cupsole .,0,0.15416666666666667,Positive
Men's adidas Outdoor Terrex Easy Trail Shoes,BC0975,5999,2999,50,Adidas SPORT PERFORMANCE,"Stack up the trail miles in these lightweight hiking shoes. Built for a stable feel and confident traction on wet, uneven terrain, they feature a cushioned midsole for all-day comfort.",4.9,83,Adidas,"stack trail mile lightweight hiking shoe . built stable feel confident traction wet , uneven terrain , feature cushioned midsole all-day comfort .",1,0.06666666666666667,Positive
Men's adidas Originals Rivalry Low Shoes,EF8730,7599,4559,40,Adidas ORIGINALS,"Recalling the golden age of '80s hoops style, these shoes refresh a classic silhouette. The low top build pairs a clean leather upper with a bold cupsole design. A woven tongue label pulled from the archives keeps the look authentic.",2.6,37,Adidas,"recalling golden age '80s hoop style , shoe refresh classic silhouette . low top build pair clean leather upper bold cupsole design . woven tongue label pulled archive keep look authentic .",1,0.27083333333333337,Positive
Men's adidas Originals Supercourt Shoes,EE7762,8999,5399,40,Adidas ORIGINALS,The Supercourt serves up crisp court style with a modern look. These shoes show off tennis-whites shades and are constructed with a supple leather upper and a classic rubber cupsole.,5.0,61,Adidas,supercourt serf crisp court style modern look . shoe show tennis-whites shade constructed supple leather upper classic rubber cupsole .,0,0.15416666666666667,Positive
Men's adidas Originals I-5923 Shoes,EE4937,11999,7199,40,Adidas ORIGINALS,These lightweight street shoes offer a shout-out to '70s running heritage. They're rebuilt for today with updated materials and responsive Boost cushioning in the midsole. The stretchy upper features synthetic suede overlays for a retro look.,4.5,13,Adidas,lightweight street shoe offer shout-out '70s running heritage . 're rebuilt today updated material responsive boost cushioning midsole . stretchy upper feature synthetic suede overlay retro look .,1,0.0,Neutral
Men's adidas Originals Forest Grove Shoes,EE8973,6599,3959,40,Adidas ORIGINALS,"Based on the game-changing Oregon running shoes, the Forest Grove was released in 1982, at a time when recreational jogging was an American obsession. This update has a lightweight mesh upper with plush nubuck and a distinctive web-wrapped midsole that stays true to the original design.",4.5,46,Adidas,"based game-changing oregon running shoe , forest grove released 1982 , time recreational jogging american obsession . update lightweight mesh upper plush nubuck distinctive web-wrapped midsole stay true original design .",1,0.18125,Positive
Men's adidas Sport Inspired Questar Rise Shoes,EE8331,6999,4199,40,Adidas CORE / NEO,"Designed with a rugged, outdoor look, these running-inspired shoes give you the comfort needed to tackle any adventure. The midsole and outsole feature pillow-soft cushioning and a natural fit.",4.7,16,Adidas,"designed rugged , outdoor look , running-inspired shoe give comfort needed tackle adventure . midsole outsole feature pillow-soft cushioning natural fit .",1,0.25,Positive
Men's adidas Originals ZX 4000 Shoes,EE4762,7999,4799,40,Adidas ORIGINALS,"The ZX series reset the running scene in the '80s with a high-tech approach based on the physics of human motion. Fusing nostalgia with modern innovation, these streetwear shoes offer a retro-tech look in a mix of mesh and suede. They're cushioned for modern comfort with a lightweight and flexible foam midsole.",4.4,23,Adidas,"zx series reset running scene '80s high-tech approach based physic human motion . fusing nostalgia modern innovation , streetwear shoe offer retro-tech look mix mesh suede . 're cushioned modern comfort lightweight flexible foam midsole .",1,0.13333333333333333,Positive
Men's adidas Originals U_Path Run Shoes,EE7163,7599,4559,40,Adidas ORIGINALS,"The U_Path Run offers a sleek combination of retro and modern. These shoes are built of soft, breathable mesh for everyday wear. The D-ring lacing system adds a distinctive look and the bungee heel piece gives extra support. A lightweight EVA midsole adds all-day wearability.",2.8,23,Adidas,"u_path run offer sleek combination retro modern . shoe built soft , breathable mesh everyday wear . d-ring lacing system add distinctive look bungee heel piece give extra support . lightweight eva midsole add all-day wearability .",1,0.04,Positive
Men's adidas Originals Lxcon 94 Shoes,EE6257,11999,7199,40,Adidas ORIGINALS,The Lexicon launched in the mid '90s to give structured support and stability to serious runners. These shoes bring back the retro-tech look with the same lightweight mesh upper and textured suede 3-Stripes as the 1994 version. The translucent tube that runs through the eyestay and collar for pressure distribution adds an authentic detail from the archive design.,4.7,12,Adidas,lexicon launched mid '90s give structured support stability serious runner . shoe bring back retro-tech look lightweight mesh upper textured suede 3-stripes 1994 version . translucent tube run eyestay collar pressure distribution add authentic detail archive design .,1,0.02777777777777778,Positive
Men's adidas Originals Swift Run Shoes,EE4445,7599,4559,40,Adidas ORIGINALS,"The Swift is a casual running style that's designed for everyday wear. These stretchy knit shoes have a streamlined shape and a supportive, sock-like feel.",2.4,66,Adidas,"swift casual running style 's designed everyday wear . stretchy knit shoe streamlined shape supportive , sock-like feel .",1,-0.06666666666666672,Negative
Men's adidas Originals Swift Run Shoes,EE4443,7599,4559,40,Adidas ORIGINALS,"Drawing upon heritage running designs, these knit shoes have a sleek shape and a snug, sock-like feel. Embroidered accents and welded details elevate the look beyond basic. Built for all-day ease with a stretchy knit lining and a lightweight midsole.",4.3,23,Adidas,"drawing upon heritage running design , knit shoe sleek shape snug , sock-like feel . embroidered accent welded detail elevate look beyond basic . built all-day ease stretchy knit lining lightweight midsole .",1,0.0,Neutral
Men's adidas Originals Superstar Shoes,EF2102,7999,4799,40,Adidas ORIGINALS,"The adidas Superstar sneaker hit the hardwood in the '70s as B-ball's first all-leather low top. Today, the iconic shell-toe style wins fans as a cultural icon and streetwear star. These shoes feature a supple leather upper that feels buttery smooth to the touch. Fresh colour on the 3-Stripes and heel tab updates the look.",3.9,68,Adidas,"adidas superstar sneaker hit hardwood '70s b-ball 's first all-leather low top . today , iconic shell-toe style win fan cultural icon streetwear star . shoe feature supple leather upper feel buttery smooth touch . fresh colour 3-stripes heel tab update look .",1,0.2611111111111111,Positive
Men's adidas Outdoor Naha Shoes,CM0011,5999,2999,50,Adidas SPORT PERFORMANCE,"Get maximum support, comfort and a refreshed look with these adidas Naha shoes for men comes wit a classic style. Mesh and synthetic upper with EVA midsole for maximum impact cushioning. It's Super High Traction Rubber for optimal grip in wet conditions.",3.7,11,Adidas,"get maximum support , comfort refreshed look adidas naha shoe men come wit classic style . mesh synthetic upper eva midsole maximum impact cushioning . 's super high traction rubber optimal grip wet condition .",1,0.11200000000000002,Positive
UNISEX ADIDAS ORIGINALS SKATEBOARDING LUCAS PREMIERE SHOES,B22747,5999,2999,50,Adidas ORIGINALS,"Inspired by archive volley shoes, pro skater Lucas Puig's signature model delivers adidas' best combination of board feel and control to date. They have a durable suede lace area and toe, and the textile quarter panel and tongue create a lightweight, breathable touch.",4.2,79,Adidas,"inspired archive volley shoe , pro skater lucas puig 's signature model delivers adidas ' best combination board feel control date . durable suede lace area toe , textile quarter panel tongue create lightweight , breathable touch .",1,1.0,Positive
men's ADIDAS ORIGINALS STAN SMITH shoes,CM7988,10999,4400,60,Adidas ORIGINALS,"The Stan Smith debuted as a pro-level tennis trainer in the '70s. It wasn't long before its crisp, clean aesthetic made it a crossover favourite off the court. This version of the iconic shoes gets a special touch from an upper made in multicoloured fabric sourced from Denmark's most famous textile fabric manufacturer, Kvadrat. A contrast heel patch and rubber cupsole keep the look grounded in adidas Originals heritage.",4.9,3,Adidas,"stan smith debuted pro-level tennis trainer '70s . n't long crisp , clean aesthetic made crossover favourite court . version iconic shoe get special touch upper made multicoloured fabric sourced denmark 's famous textile fabric manufacturer , kvadrat . contrast heel patch rubber cupsole keep look grounded adidas original heritage .",1,0.3029761904761905,Positive
